,Topic,Words,Frequency,Timestamp
1258,42,"futures, uscf, bno, contracts, uga",4,2019-01-01
1259,43,"timber, timberlands, zealand, new zealand, timberland",1,2019-01-01
1260,44,"solar, pv, modules, pv modules, solar energy",3,2019-01-01
1261,46,"ethanol, aircraft, grain, fuel, corn",2,2019-01-01
1262,47,"ab, investment, aum, invesco, axa",3,2019-01-01
1263,48,"gldm, gold, gold bullion, bullion, custodian",3,2019-01-01
1264,49,"revise result, contentspart 4item, 4item business4item, important furthermore, law 2table",2,2019-01-01
1265,50,"semiconductor, results financial, operating results, products, customers",1,2019-01-01
1266,51,"unitholders, general partner, partner, units, crude",1,2019-01-01
1267,52,"workers, workers compensation, compensation, december, clients",2,2019-01-01
1268,53,"franchisees, franchise, snap, franchisee, receivable agreements",2,2019-01-01
1269,54,"paper, pulp, companys, coated, papers",2,2019-01-01
1270,55,"bitcoin, energy, mining, bitcoins, consumers",2,2019-01-01
1271,56,"operations, products, chinese, results, company",2,2019-01-01
1272,58,"gsci, gsci er, er, index, trust",2,2019-01-01
1273,60,"lazard, laz md, laz, md holdings, holdings",1,2019-01-01
1274,61,"moissanite, jewelry, jewels, operations liquidity, finished jewelry",2,2019-01-01
1275,62,"client, clients, adp, services, employer services",1,2019-01-01
1276,64,"projects, energy, nep, project, reit",1,2019-01-01
1277,65,"advisory, clients, managing directors, class, class common",2,2019-01-01
1278,66,"ships, cruise, cruises, caribbean, ship",1,2019-01-01
1279,68,"virco, furniture, raw, price list, sales",1,2019-01-01
1280,69,"advertising, clients, publishers, advertiser, criteo",1,2019-01-01
1281,70,"homes, workers compensation, workers, employees, compensation",3,2019-01-01
1282,71,"seer, hvacr, air conditioning, conditioning, air",1,2019-01-01
1283,72,"aso, spacecraft, satellite, space, satellites",1,2019-01-01
1284,73,"government, aerospace, aircraft, businesses, materials",2,2019-01-01
1285,74,"electric, nstar, gas, energy, psnh",4,2019-01-01
1286,75,"home, products, home improvement, home construction, results",2,2019-01-01
1287,76,"trust, underlying properties, mv, mv partners, oil",2,2019-01-01
1288,77,"fulfillment, services, financial results, websites, results",2,2019-01-01
1289,78,"reinsurance, rga, insurance, life, premiums",1,2019-01-01
1290,80,"wynn, gaming, wynn resorts, resorts, casino",2,2019-01-01
1291,81,"footwear, products, ugg, athletic, sales",3,2019-01-01
1292,82,"pages, pages critical, rate pages, page impact, inflation incorporated",2,2019-01-01
1293,83,"title iv, education, educational, students, iv",1,2019-01-01
1294,84,"animal, animal health, health, products, veterinary",1,2019-01-01
1295,85,"mortgage, insurance, gses, loans, mgic",2,2019-01-01
1296,86,"uranium, mining, mineral, nuclear, lost creek",1,2019-01-01
1297,87,"printing, quad graphics, quad, graphics, 3d",2,2019-01-01
1298,88,"coal, mining, mine, plants, epa",1,2019-01-01
1299,89,"pharmacy, pharmaceutical, health, prescription, bulk sales",2,2019-01-01
1300,90,"statements, report, report form, forth exhibit, december 2014table",2,2019-01-01
1301,91,"drilling, rigs, drilling contracts, macondo, macondo well",1,2019-01-01
1302,92,"trading, electronic trading, trading platform, electronic, platform",1,2019-01-01
1303,93,"prc, china, hong, hong kong, kong",1,2019-01-01
1304,96,"triferic, products, animal, dialysate, dialysate triferic",3,2019-01-01
1305,97,"statements made, statements, report relate, contentspagepart, relate events",1,2019-01-01
1306,99,"rail, csx, kcs, company, railroad",1,2019-01-01
1307,100,"covance, covance drug, laboratory, company, drug development",1,2019-01-01
1308,101,"mobile, video, services, telephony, broadband",2,2019-01-01
1309,102,"building, lumber, customers, products, construction",2,2019-01-01
1310,104,"raw, material, arconics, products, customers",4,2019-01-01
1311,105,"salons, salon, franchisees, stylists, walmart",1,2019-01-01
1312,106,"industry10, related industry10, risks related, related, risks",1,2019-01-01
1313,107,"aquarefining, lead, aquarefined lead, aquarefined, veolia",2,2019-01-01
1314,108,"hawaii, real, real estate, estate, florida",2,2019-01-01
1315,109,"boat, marine, marine products, dealers, boats",2,2019-01-01
1316,113,"products, spine, fda, device, surgeons",2,2019-01-01
1317,114,"clients, marketing, media, agencies, advertising",2,2019-01-01
1318,117,"cannabis, dea, schedule, controlled substances, substances",1,2019-01-01
1319,118,"notes, senior credit, senior, subsidiaries, guarantors",1,2019-01-01
1320,119,"bus, school, buses, school bus, school buses",1,2019-01-01
1321,120,"railcar, railcars, railcar components, wheels, components",1,2019-01-01
1322,122,"wireless, sites, ccic, sprint, wireless infrastructure",5,2019-01-01
1323,123,"wireless, hetnets, products, customers, shared wireless",1,2019-01-01
1324,125,"companys, dupont, raw, products, raw materials",3,2019-01-01
1325,126,"cp conduit, cp, conduit warehouse, conduit, term note",1,2019-01-01
1326,127,"mortgage, reit, assets, income, loans",1,2019-01-01
1327,128,"seed, traits, collaborators, crop, alfalfa",1,2019-01-01
1328,129,"factorssmaller, factorssmaller reporting, reporting companies, companies required, information required",1,2019-01-01
1329,131,"southern, traditional operating, operating companies, traditional, southern company",1,2019-01-01
1330,132,"varex, solutions, solutions services, services, president",1,2019-01-01
1331,-1,"financial, operations, us, products, results",245,2020-01-01
1332,0,"products, customers, us, results, sales",100,2020-01-01
1333,1,"clinical, product, candidates, product candidates, trials",87,2020-01-01
1334,2,"loans, bank, loan, financial, interest",51,2020-01-01
1335,3,"smaller reporting, smaller, reporting company, provide information, statements",33,2020-01-01
1336,4,"gas, oil, natural gas, natural, oil natural",25,2020-01-01
1337,5,"properties, reit, tenants, income, property",19,2020-01-01
1338,6,"investment, investments, portfolio, securities, company",20,2020-01-01
1339,7,"vehicle, vehicles, automotive, car, rental",19,2020-01-01
1340,8,"mortgage, fannie, mae, loans, fannie mae",14,2020-01-01
1341,9,"tripadvisor, enable, operations, cash, ability",11,2020-01-01
1342,10,"combination, initial combination, initial, warrants, target",9,2020-01-01
1343,11,"hotels, hotel, reit, properties, travel",11,2020-01-01
1344,12,"healthcare, care, health, zio, medicare",9,2020-01-01
1345,13,"medicare, care, health, medicaid, services",14,2020-01-01
1346,14,"fund, futures, funds, vix, index",8,2020-01-01
1347,15,"restaurants, restaurant, food, franchisees, yum",8,2020-01-01
1348,16,"insurance, reinsurance, financial, claims, underwriting",4,2020-01-01
1349,17,"mineral, exploration, mining, kinross, properties",10,2020-01-01
1350,18,"wireless, tds, services, customers, new",6,2020-01-01
1351,19,"factorsinformation, report pages, factorsinformation response, response found, heading information",2,2020-01-01
1352,20,"president, vice, vice president, ibm, company",5,2020-01-01
1353,21,"cable, services, service, fcc, telephone",3,2020-01-01
1354,22,"semiconductor, customers, products, test, manufacturing",5,2020-01-01
1355,23,"fuel, company, freight, transportation, carriers",5,2020-01-01
1356,24,"rule 12b, 12b, defined rule, company defined, smaller reporting",6,2020-01-01
1357,25,"contracts, contract, government, estimates, poc method",1,2020-01-01
1358,26,"southern, power, southern company, dominion, dominion energy",5,2020-01-01
1359,27,"general partner, partner, unitholders, units, common units",3,2020-01-01
1360,28,"companys, beer, brewing, company, wine",2,2020-01-01
1361,29,"gold, custodian, trust, trustee, physical gold",3,2020-01-01
1362,30,"farmer, farmer mac, agricultural, mac, company",6,2020-01-01
1363,31,"programming, stations, programming networks, television, networks",2,2020-01-01
1364,32,"aircraft, boeing, airline, airlines, notes",5,2020-01-01
1365,33,"water, wastewater, water supply, water wastewater, utility",1,2020-01-01
1366,34,"dnb, peoples, loans, loan, interest",4,2020-01-01
1367,35,"cotter, ncm, founding, ncm llc, founding members",3,2020-01-01
1368,36,"homes, home, land, homebuilding, mortgage",5,2020-01-01
1369,37,"sirius group, sirius, group, insurance, reinsurance",6,2020-01-01
1370,38,"users, advertising, user, advertisers, seriously",2,2020-01-01
1371,39,", , , , ",3,2020-01-01
1372,40,"containers, container, leasing, leasing company, ccc",2,2020-01-01
1373,41,"xm, sirius xm, sirius, gci, qvc",6,2020-01-01
1374,42,"uso, futures, uscf, oil, contracts",1,2020-01-01
1375,43,"timber, timberlands, zealand, new zealand, rayonier",1,2020-01-01
1376,45,"fresh, fruit, food, avocados, estate development",2,2020-01-01
1377,46,"ethanol, corn, distillers, distillers grains, grains",3,2020-01-01
1378,47,"fgl, fair value, insurance, fair, investment",4,2020-01-01
1379,48,"company, target company, cui, statements, stores stores",2,2020-01-01
1380,49,"revise result, common stock36, stock36, business19risks related, business19risks",2,2020-01-01
1381,50,"applied, semiconductor, products, customers, manufacturing",3,2020-01-01
1382,51,"refined, crude, refineries, crude oil, refined products",1,2020-01-01
1383,52,"temporary, staffing, workers, temporary workers, temporary staffing",1,2020-01-01
1384,53,"snap, franchisees, snap ons, ons, operations cash",2,2020-01-01
1385,54,"rayonier, paper, pulp, 2021 senior, separation",2,2020-01-01
1386,55,"consumers, energy, cms, cms energy, electric",2,2020-01-01
1387,56,"nalco, operations, champion, company, intangible assets",3,2020-01-01
1388,57,"products, condition results, snack, financial condition, food",1,2020-01-01
1389,58,"ctg, gsci, revenue, company, services",1,2020-01-01
1390,59,"game, video game, video, game products, stores",1,2020-01-01
1391,60,"trust, swiss, african rand, rand, south african",2,2020-01-01
1392,61,"insurance, jewelry, moissanite, financial, statutory",3,2020-01-01
1393,62,"engagements, consultants, client, employee consultants, clients",2,2020-01-01
1394,63,"front yard, yard, front, sfr, homes",2,2020-01-01
1395,64,"reit, nep, energy, tax, income",2,2020-01-01
1396,67,"rod, wire rod, wire, construction, equipment",1,2020-01-01
1397,68,"virco, furniture, school, company, raw",3,2020-01-01
1398,69,"centre lane, lane facility, lane, centre, tax",2,2020-01-01
1399,70,"product, products, end customers, zynteglo, end",4,2020-01-01
1400,71,"class common, products, results, class, costs",2,2020-01-01
1401,72,"satellite, satellites, telesat, ss, intelsat",3,2020-01-01
1402,73,"government, aerospace, contracts, rocketdyne, sacramento",1,2020-01-01
1403,75,"net sales, hardwood, home, flooring, sales",2,2020-01-01
1404,77,"fulfillment, services, tax, websites, fulfillment network",1,2020-01-01
1405,78,"certain scaled, elected comply, scaled disclosure, obligations therefore, 12b exchange",1,2020-01-01
1406,79,"12b exchange, rule 12b, 12b, act company, defined rule",1,2020-01-01
1407,80,"gaming, casino, casinos, colorado, slot",1,2020-01-01
1408,81,"footwear, companys, ugg, brand, products",3,2020-01-01
1409,82,"discussion, analysis financial, discussion analysis, management discussion, analysis",5,2020-01-01
1410,83,"education, title iv, students, programs, title",1,2020-01-01
1411,84,"animal, pet, veterinary, animal health, products",3,2020-01-01
1412,85,"mortgage, mortgage insurance, insurance, underwriting, loan",2,2020-01-01
1413,86,"uranium, imaging, moly, extraction, mining",2,2020-01-01
1414,87,"quad graphics, quad, graphics, printing, inkjet",3,2020-01-01
1415,88,"coal, mining, mine, metallurgical coal, metallurgical",1,2020-01-01
1416,89,"pharmacy, prescription, amerisourcebergen, pbm, operations",1,2020-01-01
1417,90,"statements, qualified foregoing, incform ktable, international incform, incform",2,2020-01-01
1418,91,"drilling, rigs, rig, offshore, drilling contracts",2,2020-01-01
1419,92,"trading, electronic trading, trading platform, electronic, platform",1,2020-01-01
1420,93,"insurance, mortgage insurance, prc, mortgage, china",1,2020-01-01
1421,95,"oem, products, server solutions, customers, ablecom",2,2020-01-01
1422,96,"dietary, supplements, dietary supplements, nutritional, products",1,2020-01-01
1423,97,"statements made, report relate, statements, contentspagepart, relate events",1,2020-01-01
1424,98,"dte, pipeline, registrants, gas, pipeline systems",1,2020-01-01
1425,99,"kcs, rail, mexican, kcsm, kcs consolidated",1,2020-01-01
1426,101,"services, mobile, video, telephony, network",4,2020-01-01
1427,102,"building, metal, building systems, construction, siding",1,2020-01-01
1428,103,"tobacco, tobacco products, cigarette, newgen, products",1,2020-01-01
1429,104,"trimas, convertible, black small, small square, spin",1,2020-01-01
1430,105,"salons, salon, hair, company, stylists",1,2020-01-01
1431,106,"factors24company, risks24risks relating, risks24risks, relating industry33, factors24company risks24risks",1,2020-01-01
1432,107,"aquarefining, clarios, lead, tric, aquarefined lead",1,2020-01-01
1433,108,"real, bay, bay holdings, real estate, estate",1,2020-01-01
1434,109,"onewater, boat, marine, boats, onewater inc",3,2020-01-01
1435,110,"dow, mobitec, products, styrene, rubber",3,2020-01-01
1436,113,"products, spine, fda, surgeons, healthcare",2,2020-01-01
1437,114,"clients, marketing, ipg, agencies, media",1,2020-01-01
1438,117,"cannabis, marijuana, cannabis industry, industry, common stock",1,2020-01-01
1439,118,"tenants, properties, public charter, imagine, debt",1,2020-01-01
1440,119,"bus, school, oncor, buses, efh corp",4,2020-01-01
1441,121,"equipment, seismic, seismic equipment, lease pool, lease",1,2020-01-01
1442,122,"wireless, sites, ccic, wireless infrastructure, sprint",1,2020-01-01
1443,125,"companys, materials, raw materials, raw, matters",1,2020-01-01
1444,129,"factorssmaller, factorssmaller reporting, reporting companies, companies required, required provide",3,2020-01-01
1445,131,"southern, traditional operating, southern company, operating companies, traditional",3,2020-01-01
1446,133,"materials, beryllium, arlon, products, sales",1,2020-01-01
1447,134,"iron ore, iron, ore, steel, mining",1,2020-01-01
1448,136,"duke, duke energys, energys, duke energy, energy",1,2020-01-01
1449,-1,"financial, operations, us, products, company",285,2021-01-01
1450,0,"products, customers, us, results, financial",127,2021-01-01
1451,1,"product, clinical, candidates, product candidates, trials",102,2021-01-01
1452,2,"loans, bank, loan, financial, interest",62,2021-01-01
1453,3,"smaller reporting, smaller, reporting company, provide information, required provide",38,2021-01-01
1454,4,"gas, oil, natural gas, natural, oil natural",23,2021-01-01
1455,5,"properties, tenants, reit, property, real",18,2021-01-01
1456,6,"investment, investments, portfolio, adviser, securities",17,2021-01-01
1457,7,"vehicle, vehicles, automotive, operations, financial",23,2021-01-01
1458,8,"mortgage, fannie, mae, fannie mae, loans",11,2021-01-01
1459,9,"combination, initial, initial combination, shares, vitas",14,2021-01-01
1460,10,"combination, initial, initial combination, warrants, target",58,2021-01-01
1461,11,"hotels, hotel, reit, travel, properties",10,2021-01-01
1462,12,"healthcare, health, care, services, medical",19,2021-01-01
1463,13,"adapthealth, medicare, care, health, medicaid",9,2021-01-01
1464,14,"fund, futures, funds, vix, commodity",5,2021-01-01
1465,15,"restaurants, restaurant, food, franchisees, burgerfi",10,2021-01-01
1466,16,"insurance, reinsurance, bermuda, argo, company",12,2021-01-01
1467,17,"mining, exploration, mineral, gold, properties",10,2021-01-01
1468,18,"wireless, uscellular, fcc, services, tds",9,2021-01-01
1469,19,"factorsinformation, report pages, pages, factorsinformation response, response found",7,2021-01-01
1470,20,"president, vice, vice president, company, franchisees",4,2021-01-01
1471,21,"charter, cable, services, video, programming",6,2021-01-01
1472,22,"semiconductor, products, customers, manufacturing, equipment",6,2021-01-01
1473,23,"landstar, transportation, carriers, freight, independent contractors",1,2021-01-01
1474,24,"rule 12b, 12b, defined rule, 12b exchange, provide information",2,2021-01-01
1475,25,"dredging, contracts, government, contract, dredging contracts",2,2021-01-01
1476,26,"southern, southern company, power, operating companies, southern power",3,2021-01-01
1477,27,"unitholders, general partner, partner, units, common units",3,2021-01-01
1478,28,"wine, vwe, wines, brands, alcohol",5,2021-01-01
1479,29,"gold, custodian, trust, ishares, silver",3,2021-01-01
1480,30,"agricultural, farmer, farmer mac, stores, mac",4,2021-01-01
1481,31,"programming, television, stations, programming networks, networks",4,2021-01-01
1482,32,"boeing, aircraft, airline, contracts, costs",5,2021-01-01
1483,33,"water, jose water, jose, water company, san jose",2,2021-01-01
1484,34,"dnb, loan lease, loan, loans, interest",1,2021-01-01
1485,35,"imax, theater, companys, theater systems, ncm",2,2021-01-01
1486,36,"consumer mortgage, homes, residential consumer, home, land",1,2021-01-01
1487,37,"crusader, insurance, company, reinsurance, losses",3,2021-01-01
1488,38,"users, user, products services, advertising, services",3,2021-01-01
1489,39,", , , , ",2,2021-01-01
1490,40,"software, products, raw, aspenone, materials",4,2021-01-01
1491,41,"xm, sirius xm, sirius, satellite, live",2,2021-01-01
1492,42,"usl, bno, futures, uscf, contracts",2,2021-01-01
1493,43,"wood, floorcovering, carpet, timber, decking railing",3,2021-01-01
1494,44,"solar, pv, microinverter, energy, solar pv",1,2021-01-01
1495,45,"estate development, water, real estate, estate, land",5,2021-01-01
1496,46,"ethanol, fuel, corn, lng, production",4,2021-01-01
1497,48,"cinemas, cinema, investment funds, icahn, cotter",3,2021-01-01
1498,50,"semiconductor, packaging, wafer, packaging test, customers",2,2021-01-01
1499,51,"fertilizer, nitrogen, nitrogen fertilizer, refined, crude",3,2021-01-01
1500,52,"child care, child, care, centers, services",1,2021-01-01
1501,53,"snap, franchisees, on, snap on, tools",4,2021-01-01
1502,54,"pulp, paperboard, potlatch, paper, pulp paperboard",3,2021-01-01
1503,55,"energy, generation, electricity, power, consumers",1,2021-01-01
1504,56,"futurefuel, chemical company, futurefuel chemical, chemical, biodiesel",2,2021-01-01
1505,58,"trust, index, index futures, futures, gsci",2,2021-01-01
1506,59,"gear, games, game, gaming, titles",3,2021-01-01
1507,60,"swiss, swiss francs, francs, trust, depository",2,2021-01-01
1508,63,"homes, land, home, front yard, yard",4,2021-01-01
1509,64,"energy, fuel cell, fuel, posco, posco energy",1,2021-01-01
1510,65,"evercore, clients, lp, evercore lp, advisory",1,2021-01-01
1511,66,"cruise, ships, cruises, guests, ship",2,2021-01-01
1512,67,"equipment, pipe, construction, infiltrator, infiltrator water",4,2021-01-01
1513,68,"furniture, virco, china, prc, nova",4,2021-01-01
1514,69,"clients, criteo, advertising, publishers, advertising inventory",4,2021-01-01
1515,70,"user, facebook, users, data, products",1,2021-01-01
1516,71,"class common, products, class, results, lived",3,2021-01-01
1517,72,"satellite, satellites, echostar, fcc, ss",2,2021-01-01
1518,74,"power, electric, energy, voltage, nstar",1,2021-01-01
1519,76,"trust, underlying properties, underlying, properties, whiting",2,2021-01-01
1520,77,"products, services, customers, products services, sales",2,2021-01-01
1521,78,"certain scaled, elected comply, scaled disclosure, obligations therefore, 12b exchange",2,2021-01-01
1522,79,"filings exchange, act part, report described, company filings, described company",3,2021-01-01
1523,80,"gaming, casino, games, casinos, slot",2,2021-01-01
1524,81,"footwear, athletic, merchandise, athletic footwear, stores",1,2021-01-01
1525,83,"title iv, students, kaplan, iv, title",3,2021-01-01
1526,84,"animal, veterinary, animal health, pet, products",3,2021-01-01
1527,86,"uranium, mining, nuclear, mineral, pfic",2,2021-01-01
1528,87,"printer, inkjet, printers, ink, fiery",3,2021-01-01
1529,88,"coal, mining, mine, mining operations, plants",3,2021-01-01
1530,89,"pharmacy, pbm, pharmacies, prescription, retail",2,2021-01-01
1531,90,"statements, report form, annual report, form, report",4,2021-01-01
1532,91,"drilling, rigs, oil, fiscal, percent",2,2021-01-01
1533,92,"electronic trading, trading, trading platform, broker, electronic",1,2021-01-01
1534,93,"prc, china, hong, hong kong, kong",1,2021-01-01
1535,94,"grainger, eggs, egg, co manufacturers, products",3,2021-01-01
1536,96,"products, dietary, oxide, supplements, nutritional",2,2021-01-01
1537,97,"carefully discussed, undertaken update, statements, contentspagepart, statements undertaken",1,2021-01-01
1538,98,"dte, registrants, dte energy, gas, energy",3,2021-01-01
1539,99,"kcs, rail, mexican, kcsm, kcs consolidated",2,2021-01-01
1540,100,"laboratory, laboratories, testing, company, cdd",3,2021-01-01
1541,101,"mobile, services, telephony, video, broadband",3,2021-01-01
1542,103,"tobacco, tobacco products, cigarette, cigarettes, products",5,2021-01-01
1543,105,"products corporation, company, revlon, corporation, revlon inc",1,2021-01-01
1544,107,"fep, de conversion, de, conversion, fluoride",1,2021-01-01
1545,109,"boat, boats, sea ray, marine, dealer",1,2021-01-01
1546,110,"best buy, stores, customer, vendors, products",1,2021-01-01
1547,112,"company, nrg, laclede, laclede gas, company ability",2,2021-01-01
1548,113,"products, fda, clinical, inspire study, product",1,2021-01-01
1549,115,"maiden, reinsurance, maiden reinsurance, bermuda, amtrust",4,2021-01-01
1550,117,"cannabis, medical cannabis, hemp, medical, adult",4,2021-01-01
1551,118,"increase, insurance, credit, rates, investments",1,2021-01-01
1552,119,"bus, school, buses, school bus, school buses",1,2021-01-01
1553,120,"railcar, railcars, highway products, operations, products",1,2021-01-01
1554,121,"equipment, seismic, seismic equipment, lease pool, lease",3,2021-01-01
1555,122,"sites, wireless, ccic, tenant, towers",3,2021-01-01
1556,123,"wireless, hetnets, products, customers, shared wireless",1,2021-01-01
1557,124,"acxiom, data, services, clients, telesat",1,2021-01-01
1558,125,"dupont, tio2pigment, chemours, fluoroproducts, materials",2,2021-01-01
1559,127,"reit, income, assets, mortgage, rmbs",2,2021-01-01
1560,128,"seed, stevia, alfalfa, alfalfa seed, growers",1,2021-01-01
1561,129,"factorssmaller, factorssmaller reporting, reporting companies, companies required, required provide",1,2021-01-01
1562,132,"varex, butler, dish, dish network, varian",3,2021-01-01
1563,133,"beryllium, sales, beryllium containing, products, containing products",2,2021-01-01
1564,134,"steel, iron, iron ore, scrap, ore",1,2021-01-01
1565,136,"duke, duke energy, southern, energy, southern company",2,2021-01-01
